measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,4722,Central Java,3,Both,22,All ages,302,Diarrheal diseases,83,Unsafe water source,2,Percent,2010,0.6588776204925667,0.8853103279764486,0.2471362840461028
1,Deaths,4722,Central Java,3,Both,22,All ages,302,Diarrheal diseases,83,Unsafe water source,3,Rate,2010,18.44901586739,28.96050146759,6.37507372337
1,Deaths,4722,Central Java,3,Both,22,All ages,302,Diarrheal diseases,83,Unsafe water source,1,Number,2011,5978.596676577044,9734.716079363468,1966.3359784785612
1,Deaths,4722,Central Java,3,Both,22,All ages,302,Diarrheal diseases,83,Unsafe water source,2,Percent,2011,0.6590805372591158,0.8860246504938001,0.2481019903789078
1,Deaths,4722,Central Java,3,Both,22,All ages,302,Diarrheal diseases,83,Unsafe water source,3,Rate,2011,17.83744258049,29.0440129175,5.86666186189
1,Deaths,4722,Central Java,3,Both,22,All ages,302,Diarrheal diseases,83,Unsafe water source,1,Number,2012,5819.674568127384,9484.5151215177,1899.7164397352776
1,Deaths,4722,Central Java,3,Both,22,All ages,302,Diarrheal diseases,83,Unsafe water source,2,Percent,2012,0.6589053979755457,0.8861499810891511,0.2472444041547623
1,Deaths,4722,Central Java,3,Both,22,All ages,302,Diarrheal diseases,83,Unsafe water source,3,Rate,2012,17.15670784525,27.960851262180004,5.600464349649999
1,Deaths,4722,Central Java,3,Both,22,All ages,302,Diarrheal diseases,83,Unsafe water source,1,Number,2013,5686.9499443423365,9467.31219081123,1749.8709439940544
1,Deaths,4722,Central Java,3,Both,22,All ages,302,Diarrheal diseases,83,Unsafe water source,2,Percent,2013,0.6580387983009028,0.8862044469150077,0.2475009223908318
1,Deaths,4722,Central Java,3,Both,22,All ages,302,Diarrheal diseases,83,Unsafe water source,3,Rate,2013,16.554150130820002,27.558411604790003,5.09370165026
1,Deaths,4722,Central Java,3,Both,22,All ages,302,Diarrheal diseases,83,Unsafe water source,1,Number,2014,5576.35576068342,9510.82095274358,1783.613049749168
1,Deaths,4722,Central Java,3,Both,22,All ages,302,Diarrheal diseases,83,Unsafe water source,2,Percent,2014,0.6573161173356126,0.8861347069233363,0.2475050239896528
1,Deaths,4722,Central Java,3,Both,22,All ages,302,Diarrheal diseases,83,Unsafe water source,3,Rate,2014,16.019385936830002,27.32205726406,5.12384557803
1,Deaths,4722,Central Java,3,Both,22,All ages,302,Diarrheal diseases,83,Unsafe water source,1,Number,2015,5409.892281883954,9177.074886727907,1670.55551258548
1,Deaths,4722,Central Java,3,Both,22,All ages,302,Diarrheal diseases,83,Unsafe water source,2,Percent,2015,0.6566321460025972,0.8860561986492071,0.2463634153406767
1,Deaths,4722,Central Java,3,Both,22,All ages,302,Diarrheal diseases,83,Unsafe water source,3,Rate,2015,15.33262627645,26.0095122449,4.73466050966
1,Deaths,4722,Central Java,3,Both,22,All ages,302,Diarrheal diseases,83,Unsafe water source,1,Number,2016,5205.300225144458,9055.014335289705,1620.034678172762
1,Deaths,4722,Central Java,3,Both,22,All ages,302,Diarrheal diseases,83,Unsafe water source,2,Percent,2016,0.655779463591411,0.8859823905087993,0.2441316370558256
1,Deaths,4722,Central Java,3,Both,22,All ages,302,Diarrheal diseases,83,Unsafe water source,3,Rate,2016,14.553210464060001,25.31641282476,4.52936518755
1,Deaths,4722,Central Java,3,Both,22,All ages,302,Diarrheal diseases,83,Unsafe water source,1,Number,2017,5094.834593891233,8855.582974277644,1551.8036955927782
1,Deaths,4722,Central Java,3,Both,22,All ages,302,Diarrheal diseases,83,Unsafe water source,2,Percent,2017,0.6552145235363384,0.8862138838178046,0.2435721329934301
1,Deaths,4722,Central Java,3,Both,22,All ages,302,Diarrheal diseases,83,Unsafe water source,3,Rate,2017,14.052345031569999,24.42507310432,4.28011558567
1,Deaths,4722,Central Java,3,Both,22,All ages,302,Diarrheal diseases,83,Unsafe water source,1,Number,2018,4993.310411179992,8711.54307420425,1506.503192655931
1,Deaths,4722,Central Java,3,Both,22,All ages,302,Diarrheal diseases,83,Unsafe water source,2,Percent,2018,0.6539183406397112,0.8859399873277769,0.2416499893598874
1,Deaths,4722,Central Java,3,Both,22,All ages,302,Diarrheal diseases,83,Unsafe water source,3,Rate,2018,13.59072839367,23.710966485529998,4.10038111585
1,Deaths,4722,Central Java,3,Both,22,All ages,302,Diarrheal diseases,83,Unsafe water source,1,Number,2019,4875.754526525599,8295.094011945865,1566.1393544254938
1,Deaths,4722,Central Java,3,Both,22,All ages,302,Diarrheal diseases,83,Unsafe water source,2,Percent,2019,0.6525685685375339,0.8854429155537531,0.2386476107284071
1,Deaths,4722,Central Java,3,Both,22,All ages,302,Diarrheal diseases,83,Unsafe water source,3,Rate,2019,13.10133531361,22.289228778280002,4.20827519486
1,Deaths,4722,Central Java,3,Both,22,All ages,302,Diarrheal diseases,83,Unsafe water source,1,Number,2020,4778.189711339567,8278.033663715089,1440.3977050260382
1,Deaths,4722,Central Java,3,Both,22,All ages,302,Diarrheal diseases,83,Unsafe water source,2,Percent,2020,0.6513971354603705,0.8847988472225463,0.2357488602604168
1,Deaths,4722,Central Java,3,Both,22,All ages,302,Diarrheal diseases,83,Unsafe water source,3,Rate,2020,12.685367887029999,21.97692196194,3.82403711358
1,Deaths,4722,Central Java,3,Both,22,All ages,302,Diarrheal diseases,83,Unsafe water source,1,Number,2021,4651.310871323075,7896.892060701184,1437.0049891648837
1,Deaths,4722,Central Java,3,Both,22,All ages,302,Diarrheal diseases,83,Unsafe water source,2,Percent,2021,0.6503044736603377,0.8840184063024581,0.233475090115102
1,Deaths,4722,Central Java,3,Both,22,All ages,302,Diarrheal diseases,83,Unsafe water source,3,Rate,2021,12.218793439039999,20.74479551454,3.7749502493500002
1,Deaths,4718,Riau Islands,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,1,Number,2000,194.5937131249224,324.1037522548578,79.61973577539086
1,Deaths,4718,Riau Islands,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,2,Percent,2000,0.5485731430405193,0.7518076083126799,0.223393314010689
1,Deaths,4718,Riau Islands,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,3,Rate,2000,13.859868065799999,23.08417457969,5.6708873866500005
1,Deaths,4718,Riau Islands,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,1,Number,2001,193.1651890230461,315.5614107838339,76.25826094242285
1,Deaths,4718,Riau Islands,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,2,Percent,2001,0.550190648124201,0.7471443454663362,0.2183533714227919
1,Deaths,4718,Riau Islands,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,3,Rate,2001,13.531020790529999,22.10474895399,5.34181194593
1,Deaths,4718,Riau Islands,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,1,Number,2002,191.73656562712011,310.3948123019936,74.82940239121473
1,Deaths,4718,Riau Islands,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,2,Percent,2002,0.552184714023358,0.7516297128531557,0.2142313506115535
1,Deaths,4718,Riau Islands,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,3,Rate,2002,13.215489030370001,21.394037301359997,5.1576346077599995
1,Deaths,4718,Riau Islands,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,1,Number,2003,190.3488665706552,315.2664188957487,73.15893304366044
1,Deaths,4718,Riau Islands,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,2,Percent,2003,0.5541744217009456,0.7546963722510507,0.2150064417564153
1,Deaths,4718,Riau Islands,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,3,Rate,2003,12.909712547269999,21.38178659573,4.9617358530899995
1,Deaths,4718,Riau Islands,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,1,Number,2004,189.1468005097089,309.22246680251124,69.89838217626574
1,Deaths,4718,Riau Islands,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,2,Percent,2004,0.5563043016361153,0.7562055863412371,0.2169016747995183
1,Deaths,4718,Riau Islands,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,3,Rate,2004,12.620056562619999,20.63162057706,4.66368732817
1,Deaths,4718,Riau Islands,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,1,Number,2005,186.7688934941031,307.9869620877913,70.01608583305068
1,Deaths,4718,Riau Islands,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,2,Percent,2005,0.5592258170598713,0.7572343296656736,0.219989329122503
1,Deaths,4718,Riau Islands,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,3,Rate,2005,12.25250742182,20.20471647183,4.59323067812
1,Deaths,4718,Riau Islands,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,1,Number,2006,185.3020578066764,307.42442146452834,69.51060138535522
1,Deaths,4718,Riau Islands,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,2,Percent,2006,0.5595072113999747,0.7606728579840317,0.2193532010106007
1,Deaths,4718,Riau Islands,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,3,Rate,2006,11.94370463189,19.81514145101,4.48032850557
1,Deaths,4718,Riau Islands,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,1,Number,2007,181.85917755485707,302.7718139384518,67.51844447804403
1,Deaths,4718,Riau Islands,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,2,Percent,2007,0.5595827467018858,0.7617619298579152,0.2184479894471003
1,Deaths,4718,Riau Islands,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,3,Rate,2007,11.506452699979999,19.15674316145,4.271974602599999
1,Deaths,4718,Riau Islands,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,1,Number,2008,177.85679270561283,293.7456273788577,61.65783178427146
1,Deaths,4718,Riau Islands,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,2,Percent,2008,0.5604011978724048,0.7664051358646682,0.2210969483630475
1,Deaths,4718,Riau Islands,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,3,Rate,2008,11.03328425824,18.2224077989,3.82492214368
1,Deaths,4718,Riau Islands,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,1,Number,2009,173.5441731714972,285.55316517870443,59.97415890042174
1,Deaths,4718,Riau Islands,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,2,Percent,2009,0.559909501576433,0.7712480921507393,0.2243814315114668
1,Deaths,4718,Riau Islands,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,3,Rate,2009,10.53992690934,17.34261332266,3.6424343134500003
1,Deaths,4718,Riau Islands,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,1,Number,2010,168.23397436483404,272.86780924700133,58.68057149536384
1,Deaths,4718,Riau Islands,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,2,Percent,2010,0.5593287001792001,0.7694203245982446,0.2256224033882639
1,Deaths,4718,Riau Islands,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,3,Rate,2010,9.98532748971,16.19574433176,3.48291553996
1,Deaths,4718,Riau Islands,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,1,Number,2011,162.6295968584313,268.01700581786963,56.12624328608396
1,Deaths,4718,Riau Islands,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,2,Percent,2011,0.55874843098295,0.7750489604156898,0.2252714989728571
1,Deaths,4718,Riau Islands,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,3,Rate,2011,9.41429207485,15.514951906270001,3.24903251048
1,Deaths,4718,Riau Islands,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,1,Number,2012,159.0547377103824,258.4773851200328,54.38887275269222
1,Deaths,4718,Riau Islands,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,2,Percent,2012,0.5571840055572466,0.770914982875142,0.2241192881026144
1,Deaths,4718,Riau Islands,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,3,Rate,2012,8.96620268014,14.57083678601,3.06599893637
1,Deaths,4718,Riau Islands,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,1,Number,2013,154.76598129859133,258.9709839593045,51.12865402039091
1,Deaths,4718,Riau Islands,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,2,Percent,2013,0.5553036561215184,0.7687523213047089,0.2182089148772941
1,Deaths,4718,Riau Islands,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,3,Rate,2013,8.48590695061,14.19952662947,2.80341323647
1,Deaths,4718,Riau Islands,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,1,Number,2014,152.5005060911072,259.2458634462385,50.97262438858506
1,Deaths,4718,Riau Islands,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,2,Percent,2014,0.5521366584626187,0.7676332994580064,0.2155573565278913
1,Deaths,4718,Riau Islands,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,3,Rate,2014,8.12650368838,13.814789993109999,2.71624816676
1,Deaths,4718,Riau Islands,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,1,Number,2015,149.9439609906382,259.2271998368973,47.65952627318177
1,Deaths,4718,Riau Islands,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,2,Percent,2015,0.5506385587167378,0.7683316497128971,0.2184616192431978
1,Deaths,4718,Riau Islands,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,3,Rate,2015,7.76176593523,13.4187521517,2.46706893077
1,Deaths,4718,Riau Islands,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,1,Number,2016,148.57894192315425,250.9645655282581,48.92818654606435
1,Deaths,4718,Riau Islands,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,2,Percent,2016,0.5507336832961339,0.767847554498166,0.2108896778611649
1,Deaths,4718,Riau Islands,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,3,Rate,2016,7.46965898323,12.616994690539999,2.45981606435
1,Deaths,4718,Riau Islands,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,1,Number,2017,149.49245398386688,263.3876351194159,48.50338186445739
1,Deaths,4718,Riau Islands,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,2,Percent,2017,0.5509411181836147,0.7760207696417869,0.2175340712384389
1,Deaths,4718,Riau Islands,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,3,Rate,2017,7.3001056255500005,12.86190376567,2.36854638058
1,Deaths,4718,Riau Islands,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,1,Number,2018,148.3785838099397,265.57143216734727,46.8851720636727
1,Deaths,4718,Riau Islands,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,2,Percent,2018,0.5489928459878239,0.7744830605620228,0.2167376053283309
1,Deaths,4718,Riau Islands,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,3,Rate,2018,7.04125900389,12.60260874521,2.2249210867599998
1,Deaths,4718,Riau Islands,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,1,Number,2019,148.90007804161874,265.9329589918753,47.19068885260675
1,Deaths,4718,Riau Islands,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,2,Percent,2019,0.5485378747414497,0.7779002689216239,0.2216190080164685
1,Deaths,4718,Riau Islands,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,3,Rate,2019,6.8714975880599996,12.27237561142,2.17777390646
1,Deaths,4718,Riau Islands,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,1,Number,2020,150.34022177628023,269.49582746147325,45.58715108212012
1,Deaths,4718,Riau Islands,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,2,Percent,2020,0.5506502056904218,0.7727967132695892,0.2168155992848911
1,Deaths,4718,Riau Islands,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,3,Rate,2020,6.755137315879999,12.109076992490001,2.04833717658
1,Deaths,4718,Riau Islands,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,1,Number,2021,149.313391308301,279.3707070177797,47.538712866300216
1,Deaths,4718,Riau Islands,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,2,Percent,2021,0.5535762894931348,0.7803299481108337,0.2174420349025499
1,Deaths,4718,Riau Islands,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,3,Rate,2021,6.5443677205099995,12.24474657659,2.0836096162
1,Deaths,4718,Riau Islands,3,Both,22,All ages,294,All causes,83,Unsafe water source,1,Number,2000,194.5937131249224,324.1037522548578,79.61973577539086
1,Deaths,4718,Riau Islands,3,Both,22,All ages,294,All causes,83,Unsafe water source,2,Percent,2000,0.0340798249788148,0.0558880818050133,0.0137847914970199
1,Deaths,4718,Riau Islands,3,Both,22,All ages,294,All causes,83,Unsafe water source,3,Rate,2000,13.859868065799999,23.08417457969,5.6708873866500005
1,Deaths,4718,Riau Islands,3,Both,22,All ages,294,All causes,83,Unsafe water source,1,Number,2001,193.1651890230461,315.5614107838339,76.25826094242285
1,Deaths,4718,Riau Islands,3,Both,22,All ages,294,All causes,83,Unsafe water source,2,Percent,2001,0.0333541574498842,0.0543833774999377,0.0133323025869359
1,Deaths,4718,Riau Islands,3,Both,22,All ages,294,All causes,83,Unsafe water source,3,Rate,2001,13.531020790529999,22.10474895399,5.34181194593
1,Deaths,4718,Riau Islands,3,Both,22,All ages,294,All causes,83,Unsafe water source,1,Number,2002,191.73656562712011,310.3948123019936,74.82940239121473
1,Deaths,4718,Riau Islands,3,Both,22,All ages,294,All causes,83,Unsafe water source,2,Percent,2002,0.03269688325242,0.0534703736140901,0.0131309799139033
1,Deaths,4718,Riau Islands,3,Both,22,All ages,294,All causes,83,Unsafe water source,3,Rate,2002,13.215489030370001,21.394037301359997,5.1576346077599995
1,Deaths,4718,Riau Islands,3,Both,22,All ages,294,All causes,83,Unsafe water source,1,Number,2003,190.3488665706552,315.2664188957487,73.15893304366044
1,Deaths,4718,Riau Islands,3,Both,22,All ages,294,All causes,83,Unsafe water source,2,Percent,2003,0.032272595373004,0.052281492822084,0.0123115943957221
1,Deaths,4718,Riau Islands,3,Both,22,All ages,294,All causes,83,Unsafe water source,3,Rate,2003,12.909712547269999,21.38178659573,4.9617358530899995
1,Deaths,4718,Riau Islands,3,Both,22,All ages,294,All causes,83,Unsafe water source,1,Number,2004,189.1468005097089,309.22246680251124,69.89838217626574
1,Deaths,4718,Riau Islands,3,Both,22,All ages,294,All causes,83,Unsafe water source,2,Percent,2004,0.0320399569990253,0.0529032266287551,0.0121252018006748
1,Deaths,4718,Riau Islands,3,Both,22,All ages,294,All causes,83,Unsafe water source,3,Rate,2004,12.620056562619999,20.63162057706,4.66368732817
1,Deaths,4718,Riau Islands,3,Both,22,All ages,294,All causes,83,Unsafe water source,1,Number,2005,186.7688934941031,307.9869620877913,70.01608583305068
1,Deaths,4718,Riau Islands,3,Both,22,All ages,294,All causes,83,Unsafe water source,2,Percent,2005,0.0314339756208487,0.0520322165937402,0.0118117360043935
1,Deaths,4718,Riau Islands,3,Both,22,All ages,294,All causes,83,Unsafe water source,3,Rate,2005,12.25250742182,20.20471647183,4.59323067812
1,Deaths,4718,Riau Islands,3,Both,22,All ages,294,All causes,83,Unsafe water source,1,Number,2006,185.3020578066764,307.42442146452834,69.51060138535522
1,Deaths,4718,Riau Islands,3,Both,22,All ages,294,All causes,83,Unsafe water source,2,Percent,2006,0.0304070283082676,0.0502132524753887,0.0111386846905309
1,Deaths,4718,Riau Islands,3,Both,22,All ages,294,All causes,83,Unsafe water source,3,Rate,2006,11.94370463189,19.81514145101,4.48032850557
1,Deaths,4718,Riau Islands,3,Both,22,All ages,294,All causes,83,Unsafe water source,1,Number,2007,181.85917755485707,302.7718139384518,67.51844447804403
1,Deaths,4718,Riau Islands,3,Both,22,All ages,294,All causes,83,Unsafe water source,2,Percent,2007,0.0292083931402106,0.0474314913628347,0.0107421373291772
1,Deaths,4718,Riau Islands,3,Both,22,All ages,294,All causes,83,Unsafe water source,3,Rate,2007,11.506452699979999,19.15674316145,4.271974602599999
1,Deaths,4718,Riau Islands,3,Both,22,All ages,294,All causes,83,Unsafe water source,1,Number,2008,177.85679270561283,293.7456273788577,61.65783178427146
1,Deaths,4718,Riau Islands,3,Both,22,All ages,294,All causes,83,Unsafe water source,2,Percent,2008,0.0282699101955553,0.0464065574684792,0.0102376071996852
1,Deaths,4718,Riau Islands,3,Both,22,All ages,294,All causes,83,Unsafe water source,3,Rate,2008,11.03328425824,18.2224077989,3.82492214368
1,Deaths,4718,Riau Islands,3,Both,22,All ages,294,All causes,83,Unsafe water source,1,Number,2009,173.5441731714972,285.55316517870443,59.97415890042174
1,Deaths,4718,Riau Islands,3,Both,22,All ages,294,All causes,83,Unsafe water source,2,Percent,2009,0.0271282510846256,0.0431526964391319,0.009632202989448
1,Deaths,4718,Riau Islands,3,Both,22,All ages,294,All causes,83,Unsafe water source,3,Rate,2009,10.53992690934,17.34261332266,3.6424343134500003
1,Deaths,4718,Riau Islands,3,Both,22,All ages,294,All causes,83,Unsafe water source,1,Number,2010,168.23397436483404,272.86780924700133,58.68057149536384
1,Deaths,4718,Riau Islands,3,Both,22,All ages,294,All causes,83,Unsafe water source,2,Percent,2010,0.025962440705406,0.041130057809582,0.0089698910366506
1,Deaths,4718,Riau Islands,3,Both,22,All ages,294,All causes,83,Unsafe water source,3,Rate,2010,9.98532748971,16.19574433176,3.48291553996
1,Deaths,4718,Riau Islands,3,Both,22,All ages,294,All causes,83,Unsafe water source,1,Number,2011,162.6295968584313,268.01700581786963,56.12624328608396
1,Deaths,4718,Riau Islands,3,Both,22,All ages,294,All causes,83,Unsafe water source,2,Percent,2011,0.0247895310629313,0.0401545331277181,0.0086056153543701
1,Deaths,4718,Riau Islands,3,Both,22,All ages,294,All causes,83,Unsafe water source,3,Rate,2011,9.41429207485,15.514951906270001,3.24903251048
1,Deaths,4718,Riau Islands,3,Both,22,All ages,294,All causes,83,Unsafe water source,1,Number,2012,159.0547377103824,258.4773851200328,54.38887275269222
1,Deaths,4718,Riau Islands,3,Both,22,All ages,294,All causes,83,Unsafe water source,2,Percent,2012,0.0238127590702468,0.0392025469683592,0.0079054223603115
1,Deaths,4718,Riau Islands,3,Both,22,All ages,294,All causes,83,Unsafe water source,3,Rate,2012,8.96620268014,14.57083678601,3.06599893637
1,Deaths,4718,Riau Islands,3,Both,22,All ages,294,All causes,83,Unsafe water source,1,Number,2013,154.76598129859133,258.9709839593045,51.12865402039091
1,Deaths,4718,Riau Islands,3,Both,22,All ages,294,All causes,83,Unsafe water source,2,Percent,2013,0.0227054323073042,0.0374597242212268,0.0076674954167498
1,Deaths,4718,Riau Islands,3,Both,22,All ages,294,All causes,83,Unsafe water source,3,Rate,2013,8.48590695061,14.19952662947,2.80341323647
1,Deaths,4718,Riau Islands,3,Both,22,All ages,294,All causes,83,Unsafe water source,1,Number,2014,152.5005060911072,259.2458634462385,50.97262438858506
1,Deaths,4718,Riau Islands,3,Both,22,All ages,294,All causes,83,Unsafe water source,2,Percent,2014,0.0218607750691004,0.0361391841414418,0.007437320923556
1,Deaths,4718,Riau Islands,3,Both,22,All ages,294,All causes,83,Unsafe water source,3,Rate,2014,8.12650368838,13.814789993109999,2.71624816676
1,Deaths,4718,Riau Islands,3,Both,22,All ages,294,All causes,83,Unsafe water source,1,Number,2015,149.9439609906382,259.2271998368973,47.65952627318177
1,Deaths,4718,Riau Islands,3,Both,22,All ages,294,All causes,83,Unsafe water source,2,Percent,2015,0.0207660304638148,0.0347022480861069,0.0065062144719628
1,Deaths,4718,Riau Islands,3,Both,22,All ages,294,All causes,83,Unsafe water source,3,Rate,2015,7.76176593523,13.4187521517,2.46706893077
1,Deaths,4718,Riau Islands,3,Both,22,All ages,294,All causes,83,Unsafe water source,1,Number,2016,148.57894192315425,250.9645655282581,48.92818654606435
1,Deaths,4718,Riau Islands,3,Both,22,All ages,294,All causes,83,Unsafe water source,2,Percent,2016,0.0200778511199303,0.0341262848247092,0.0063936072665329
1,Deaths,4718,Riau Islands,3,Both,22,All ages,294,All causes,83,Unsafe water source,3,Rate,2016,7.46965898323,12.616994690539999,2.45981606435
1,Deaths,4718,Riau Islands,3,Both,22,All ages,294,All causes,83,Unsafe water source,1,Number,2017,149.49245398386688,263.3876351194159,48.50338186445739
1,Deaths,4718,Riau Islands,3,Both,22,All ages,294,All causes,83,Unsafe water source,2,Percent,2017,0.0193158176172834,0.032725656792563,0.0063666596621381
1,Deaths,4718,Riau Islands,3,Both,22,All ages,294,All causes,83,Unsafe water source,3,Rate,2017,7.3001056255500005,12.86190376567,2.36854638058
1,Deaths,4718,Riau Islands,3,Both,22,All ages,294,All causes,83,Unsafe water source,1,Number,2018,148.3785838099397,265.57143216734727,46.8851720636727
1,Deaths,4718,Riau Islands,3,Both,22,All ages,294,All causes,83,Unsafe water source,2,Percent,2018,0.0183662433961304,0.0314382800081892,0.0057761386429013
1,Deaths,4718,Riau Islands,3,Both,22,All ages,294,All causes,83,Unsafe water source,3,Rate,2018,7.04125900389,12.60260874521,2.2249210867599998
1,Deaths,4718,Riau Islands,3,Both,22,All ages,294,All causes,83,Unsafe water source,1,Number,2019,148.90007804161874,265.9329589918753,47.19068885260675
1,Deaths,4718,Riau Islands,3,Both,22,All ages,294,All causes,83,Unsafe water source,2,Percent,2019,0.017710710513719,0.0308141278709756,0.0057438213906412
1,Deaths,4718,Riau Islands,3,Both,22,All ages,294,All causes,83,Unsafe water source,3,Rate,2019,6.8714975880599996,12.27237561142,2.17777390646
1,Deaths,4718,Riau Islands,3,Both,22,All ages,294,All causes,83,Unsafe water source,1,Number,2020,150.34022177628023,269.49582746147325,45.58715108212012
1,Deaths,4718,Riau Islands,3,Both,22,All ages,294,All causes,83,Unsafe water source,2,Percent,2020,0.0159213106770136,0.0281697535688674,0.0052493348151781
1,Deaths,4718,Riau Islands,3,Both,22,All ages,294,All causes,83,Unsafe water source,3,Rate,2020,6.755137315879999,12.109076992490001,2.04833717658
1,Deaths,4718,Riau Islands,3,Both,22,All ages,294,All causes,83,Unsafe water source,1,Number,2021,149.313391308301,279.3707070177797,47.538712866300216
1,Deaths,4718,Riau Islands,3,Both,22,All ages,294,All causes,83,Unsafe water source,2,Percent,2021,0.0135609359362105,0.02392982858986,0.0042947169927745
1,Deaths,4718,Riau Islands,3,Both,22,All ages,294,All causes,83,Unsafe water source,3,Rate,2021,6.5443677205099995,12.24474657659,2.0836096162
1,Deaths,4720,Jakarta,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,1,Number,2000,856.113670715506,1593.458247663216,262.7487064490821
1,Deaths,4720,Jakarta,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,2,Percent,2000,0.4983185867135667,0.7392754092192377,0.1628185417076438
1,Deaths,4720,Jakarta,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,3,Rate,2000,9.40432423294,17.503981685230002,2.88626862502
1,Deaths,4720,Jakarta,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,1,Number,2001,837.9062971391521,1553.2678380645125,268.59863190463057
1,Deaths,4720,Jakarta,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,2,Percent,2001,0.5004711874318264,0.7409626118586747,0.1665753647392787
1,Deaths,4720,Jakarta,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,3,Rate,2001,9.185416568599999,17.02745543737,2.94447044046
1,Deaths,4720,Jakarta,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,1,Number,2002,819.1021221314297,1519.5342507342316,255.9915508156493
1,Deaths,4720,Jakarta,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,2,Percent,2002,0.5025544583309681,0.7414542177738497,0.1668481394132153
1,Deaths,4720,Jakarta,3,Both,22,All ages,957,Enteric infections,83,Unsafe water source,3,Rate,2002,8.95970950273,16.62135294021,2.8001513712299997
